CUL	LONGITUDE	LATITUDE	NAME
78432	17.6027102	44.808409	Donji Vijačani
78215	17.1526363	44.8548644	Dragočaj
78411	17.95694	44.5216164	Dubrave
78203	17.06364	44.762558	Galeši
78405	17.0454665	45.0565382	Gornji Podgradci
78439	17.7368591	44.8420682	Gornji Štrpci
74272	17.8011125	44.5838215	Gornji Teslić
78227	18.4445343	43.9095804	Grabovica
78436	17.4629377	44.6068349	Hrvaćani
78234	17.4902177	44.4003959	Imljani
78216	16.2441117	44.9868386	Ivanjska
78233	17.2493283	44.6246867	Javorani
79244	16.6995935	45.1862181	Johova
79246	16.6992582	45.1165648	Knežica
78409	17.3938073	45.0644635	Kočićevo
78207	17.0846698	44.6974417	Kola
78220	17.3698016	44.6204796	Kotor Varoš
79202	16.8397236	44.9744735	Kozarac
78256	17.4062837	44.9417522	Kriškovci
78206	17.142809	44.6181601	Krupa na Vrbasu
78226	17.6025079	44.4152471	Kruševo Brdo
78424	17.4065195	45.0017707	Kukulje
78443	17.7423944	44.7686453	Kulaši
78250	17.3048615	44.908414	Laktaši
78407	17.3392019	45.1002841	Laminci-Sređani
78222	17.5399073	44.6371935	Liplje
78434	17.5585932	44.871476	Lišnja
79206	16.6365132	45.0089523	Ljubija
78410	17.2681175	45.0145017	Mašići
78223	16.4381347	45.0152665	Maslovare
79247	16.742209	45.128756	Međuvođe
70260	17.0840064	44.4165716	Mrkonjić Grad
78418	17.31141354	45.04068895	Nova Topola
78428	17.4874536	45.0227924	Nožičko
79203	16.897645	44.8885477	Omarska
78406	17.4536131	44.5428422	Orahova
78437	17.754397	44.9241218	Palackovci
78217	18.3414205	44.7308916	Piskavica
70275	17.033008	44.24821	Pljeva
70266	16.9795236	44.4051923	Podrašnica
78435	18.9971499	44.4328032	Potočani
74276	17.687834	44.6094642	Pribinić
79000	16.7122495	44.9807105	Prijedor
78430	17.6631777	44.8686369	Prnjavor
78242	17.461	44.70385	Pupovac
78429	17.440988	45.054242	Razboj Lijevc
79226	16.3509656	44.9996779	Rudice
78202	17.1195145	44.8056955	Saračica
78433	17.7052726	44.9224406	Šibovska
70270	17.0827253	44.2833682	Šipovo
78224	17.5656436	44.4666617	Šiprage
78422	17.5613323	45.0488279	Sitneši
78230	17.3800905	44.4899319	Skender Vakuf
74271	16.4123367	44.8709118	Slatina
78253	17.302756	44.815876	Slatina Ilidža
78420	17.5198587	45.0954444	Srbac
79249	16.8860541	45.1324898	Sreflije
78243	17.572053	44.729155	Stara Dubra
78208	17.0062635	44.5800749	Stričići
70273	17.160379	44.179499	Stroice
79229	16.5372377	45.037609	Svodna
74270	17.8595061	44.6065761	Teslić
78252	17.6311951	43.7177407	Trn
78404	19.3668555	43.7517853	Turjak
74278	17.6925099	44.4854398	Ugodnovići
78211	17.3942501	44.6124862	Vrbanja
78225	17.4295398	44.5878396	Vrbanjci
78408	17.0727266	45.0721654	Vrbaška
78214	17.1886361	44.8360835	Zalužani
76312	19.2107897	44.8332129	Batković
76300	19.2178854	44.7574154	Bijeljina
76321	19.116654	44.694294	Bijeljinsko suho Polje
76313	17.5449085	43.7984824	Brodac
76328	19.1476756	44.8558877	Crnjelovo
76323	19.0338906	44.7626269	Dragaljevac
76311	19.2622411	44.8076812	Dvorovi
76318	19.173715	44.5968928	Glavičice
76316	18.9491308	44.6358624	Janja
76337	18.9850038	44.6021299	Teočak
76335	19.084172	44.630736	Trnava Donj
76310	19.2978249	44.8442794	Trnjaci
76330	18.9937981	44.6947019	Ugljevik
76329	19.1712899	44.8017099	Velika Obarska
76325	17.5341959	44.8358505	Vršani
76333	19.1670718	44.1762421	Zabrđe
74414	17.8692358	45.0436589	Bosanski Dubočac
76230	18.468974	45.0595533	Bosanski Šamac
74221	18.158707	44.712502	Bosansko Suho Polje
74206	19.1495545	44.7551566	Brijesnica
74416	17.0298138	43.7609839	Bunar
76239	18.3605774	42.7103229	Crkvina
74400	17.9071259	44.9784385	Derventa
74000	18.0847183	44.7313612	Doboj
76233	18.5845893	45.0581041	Domaljevac
76237	16.8571681	44.4006517	Donja Slatina
74209	17.790026	44.76505	Dragalovci
74483	17.4317986	45.0759199	Dugo Polje
74218	18.0481714	44.8089323	Foča
74484	18.3559376	44.9676311	Garevac
76238	18.4077283	43.8932546	Gornja Slatina
74223	18.0825327	44.7904832	Grapska
76234	18.5164662	45.0358094	Grebnice
74214	19.2014478	44.627957	Johovac
74413	17.8150603	44.9383296	Kalenderovci
74207	18.1867892	44.7253664	Klokotnica
74489	16.6506025	44.8152169	Koprivna
76236	18.4291083	44.9555758	Kornica
74222	16.5443663	45.2159164	Kostajnica
74215	18.0590349	44.8343804	Kotorsko
74415	18.9785022	44.1579578	Kulina
74411	17.9043342	44.9051779	Lupljanica
74216	17.0377664	44.2455931	Majevac
74203	18.0509506	44.6929939	Matuzići
74485	18.3961382	44.9927208	Miloševac
74480	18.3027601	44.956585	Modriča
76235	18.6009827	44.9687051	Obudovac
74412	17.86526	44.8562208	Osinja
74225	18.3957735	44.3753211	Osječani
74217	18.1120779	44.9349776	Podnovlje
74212	18.1625784	44.8058234	Sjenina
74208	17.8357518	44.7471255	Stanari
74230	17.8801978	44.5143724	Usora
74213	18.0267083	44.7771551	Velika Bukovica
74487	18.0376176	42.9115828	Vranjak
73263	17.8990734	45.0289822	Bijelo Brdo
73309	18.0070452	45.1423828	Brod
73280	19.0715447	43.5568196	Čajniče
73307	17.899214	43.6847037	Čelebići
71232	18.4968454	43.5957311	Dobro Polje
73247	19.3972393	43.7563905	Dobrun
73244	19.2942452	43.7410574	Drinsko
73300	18.0481714	44.8089323	Foča
73303	18.902226	43.494181	Godjeno
73255	17.3289349	43.2873324	Jabuka
71230	18.4467193	43.5043116	Kalinovik
73314	18.6992566	43.544855	Kozja Luka
73242	18.2096365	43.6177956	Međeđa
73285	19.090665	43.6507373	Međurječje
73283	19.0404833	43.5928762	Miljeno
73313	18.6421846	43.5109627	Miljevina
73245	19.24711	43.892771	Prelevo
73260	19.3666509	43.6174112	Rudo
73267	19.225244	43.677502	Srtgacina
73311	18.6876593	43.3509614	Tjentište
71233	17.7915552	43.3076632	Ulog
73250	18.7896812	43.5835116	Ustikolina
73265	19.492127	43.623761	Uvac
73249	18.2851798	44.0526716	Vardište
73240	19.2933519	43.7844137	Višegrad
73287	19.1874407	43.5787483	Zaborak
73305	18.869369	43.431275	Zavajt
73305	18.869369	43.431275	Zavajt
73225	19.089483	43.89788	Borike
71347	18.4307071	43.8578716	Careva Ćuprija
71360	18.9530643	44.0812895	Han Pijesak
73295	18.8199123	43.7616707	Hrenovica
71423	18.563315	43.7370042	Jahorina
71355	18.6645157	44.0023472	Kaljina
71356	18.7567137	44.020292	Knežina
73228	18.986387	43.7536989	Mesići
71428	18.6359305	43.8929855	Mokro
71420	18.5673202	43.8148706	Pale
